Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Brayan Bello","BOS",12,11,0,28,28,157,7.56687898089172,2.5796178343949046,1.375796178343949,0.30585683297180044,0.7621,0.561983471,0.171428571,95.70777633101852,4.24203821656051,4.21,4.535294659729976,4.022360954466899,1.5994800329208374,"Brayan Bello",23920,678394
"Jameson Taillon","CHC",8,10,1,30,29,154.1,8.164164895341449,2.3909340050642816,1.5745175155301365,0.2918552036199095,0.6456,0.379014989,0.134328358,93.82373897879464,4.840183473666716,4.77,4.609254535934803,4.488243055974539,1.5890750214457512,"Jameson Taillon",11674,592791
"Gregory Santos","CHW",2,2,5,60,0,66.1,8.954778675746494,2.3065339013286423,0.2713569295680756,0.33668341708542715,0.7029,0.525,0.047619047,98.81983249470339,3.391961619600945,3.11,2.652024483619744,3.3069116062117967,1.5547900199890137,"Gregory Santos",21894,666619
"Kenta Maeda","MIN",6,8,0,21,20,104.1,10.092652087763126,2.4153355423706624,1.4664537221536165,0.29277566539923955,0.7411,0.326086956,0.129770992,90.9948475278657,4.226837199148659,3.77,4.02181307071409,3.979537337963871,1.5487577877938747,"Kenta Maeda",18498,628317
"Clay Holmes","NYY",4,4,24,66,0,63,10.142857142857142,3.2857142857142856,0.2857142857142857,0.3006134969325153,0.7412,0.654545454,0.071428571,97.35449981689453,2.857142857142857,2.84,2.651865279485309,2.973990385116093,1.5365099906921387,"Clay Holmes",13649,605280
"Paul Blackburn","OAK",4,7,0,21,20,103.2,9.028909890835491,3.7331069740954432,0.9549808538383692,0.34983498349834985,0.7385,0.413461538,0.1,91.99918226504414,4.427638504159711,4.45,3.9592176839750732,4.334156872483756,1.5337959825992584,"Paul Blackburn",14739,621112
"Jeff Hoffman","PHI",5,2,1,54,0,52.1,11.866249246201999,3.2675179083744634,0.5159238802696521,0.22608695652173913,0.7424,0.426086956,0.066666666,97.22348862206375,2.40764477459171,2.56,2.5671413756337094,3.243591746358728,1.530940055847168,"Jeff Hoffman",17432,656546
"Jason Foley","DET",3,3,7,70,0,69,7.173913043478261,1.9565217391304348,0.2608695652173913,0.3103448275862069,0.7673,0.570731707,0.041666666,98.14732869466145,2.608695652173913,3.79,2.7333007522251296,3.5066477084505387,1.5220999717712402,"Jason Foley",19531,671345
"Adbert Alzolay","CHC",2,5,22,58,0,64,9.421875,1.828125,0.703125,0.2883435582822086,0.746,0.421686746,0.083333333,95.5265604654948,2.671875,3.58,3.0206648826599123,3.555058241635561,1.5063300132751465,"Adbert Alzolay",17859,640470
"José Quintana","NYM",3,6,0,13,13,75.2,7.136560518648013,2.854624207459205,0.594713376554001,0.3056768558951965,0.7204,0.416309012,0.060240963,90.4356640625,3.5682802593240064,4.51,3.519356938906135,4.473915415496828,1.498900055885315,"Jose Quintana",11423,500779
"Ryan Helsley","STL",3,4,14,33,0,36.2,12.763625297871245,4.172723655073291,0.2454543326513701,0.28,0.7513,0.407894736,0.033333333,99.89912481671554,2.454543326513701,2.38,2.245949848426502,3.2441468235735975,1.493630051612854,"Ryan Helsley",18138,664854
"Chris Martin","BOS",4,1,3,55,0,51.1,8.064940059302726,1.4025982711830827,0.35064956779577067,0.3006993006993007,0.9363,0.51048951,0.066666666,95.88988170546558,1.051948703387312,3.25,2.4368575578031146,2.896609546809794,1.4922699928283691,"Chris Martin",11847,455119
"Dean Kremer","BAL",13,5,0,32,32,172.2,8.183381532453657,2.866789708821345,1.4073331297850238,0.29327902240325865,0.7557,0.393410852,0.139175257,94.64252553389043,4.117752490852477,4.96,4.5117941590523,4.336604152016848,1.4882500171661377,"Dean Kremer",19350,665152
"Bryan Abreu","HOU",3,2,5,72,0,72,12.5,3.875,0.75,0.2585034013605442,0.8764,0.370860927,0.098360655,97.58387411794355,1.75,3.33,2.9772621048821346,3.294686103363832,1.4859100580215454,"Bryan Abreu",16609,650556
"Graham Ashcraft","CIN",7,9,0,26,26,145.2,6.858107525606685,3.2128071291130413,1.4210493071076915,0.29205607476635514,0.7424,0.477678571,0.166666666,,4.757425941186619,5,5.060527649661472,4.574231550080351,1.4785200357437134,"Graham Ashcraft",27552,668933
"Reese Olson","DET",5,7,0,21,18,103.2,8.942119115365385,2.8649507845345408,1.2154336661661687,0.25461254612546125,0.6982,0.428070175,0.134615384,94.83194520043546,3.9935677602602686,4.77,4.007451199810398,3.910493387023606,1.475903034210205,"Reese Olson",24968,681857
"Jake Bird","COL",3,3,0,70,3,89.1,7.757465778308723,2.7201503378485135,0.6044778528552252,0.3333333333333333,0.6773,0.529629629,0.083333333,,4.33209127879578,4.48,3.546084774775391,4.005503726190419,1.475200966000557,"Jake Bird",21267,656234
"Jacob deGrom","TEX",2,0,0,6,6,30.1,13.351663183655555,1.186814505213827,0.5934072526069135,0.265625,0.5941,0.378787878,0.066666666,99.12808344414894,2.670332636731111,1.89,1.5407522640177176,2.3187944740566495,1.46642005443573,"Jacob deGrom",10954,594798
"Brandon Woodruff","MIL",5,1,0,11,11,67,9.940298507462687,2.014925373134328,1.208955223880597,0.20394736842105263,0.9031,0.364779874,0.125,95.88152244515011,2.283582089552239,2.86,3.5983234647494644,3.62879227026185,1.446810007095337,"Brandon Woodruff",16162,605540
"A.J. Minter","ATL",3,6,10,70,0,64.2,11.412364850659403,2.9226788032176523,0.8350510866336149,0.33112582781456956,0.7143,0.35064935,0.09090909,96.0016015625,3.757729889851267,3.35,2.899369975390039,3.3806268105028296,1.4444400072097778,"A.J. Minter",18655,621345
"Eury Pérez","MIA",5,6,0,19,19,91.1,10.642339915053062,3.0547457163578238,1.478102765979592,0.26146788990825687,0.8333,0.254385964,0.12,97.44419306184012,3.153285900756463,3.66,4.109054814114788,4.2368188916218505,1.4298700094223022,"Eury Perez",27768,691587
"Drew Rasmussen","TBR",4,2,0,8,8,44.2,9.470142513856949,2.2164163330303497,0.40298478782369995,0.29310344827586204,0.7743,0.525862068,0.064516129,96.207998046875,2.6194011208540497,2.88,2.5386224820844454,3.104008805151183,1.4293299913406372,"Drew Rasmussen",25385,656876
"Brusdar Graterol","LAD",4,2,7,68,1,67.1,6.415844976664238,1.6039612441660596,0.4009903110415149,0.2604166666666667,0.8439,0.643979057,0.068181818,98.64964384191177,1.2029709331245446,3.09,3.0322674876368487,3.5334686682201806,1.391155794262886,"Brusdar Graterol",20367,660813
"Danny Coulombe","BAL",5,3,2,61,0,51.1,10.16883746607735,2.103897406774624,0.7012991355915413,0.30597014925373134,0.7865,0.437037037,0.078431372,91.35911458333334,2.8051965423661653,3.06,2.826468188687304,3.4560984239538257,1.3819199800491333,"Danny Coulombe",13293,543056
"Nick Martinez","SDP",6,4,1,63,9,110.1,8.646520398355108,3.262837886171739,0.9788513658515217,0.29,0.7748,0.537704918,0.139534883,93.53193523503151,3.425979780480326,4.1,3.91667089846696,3.7914898643251753,1.3516029715538025,"Nick Martinez",12730,607259
"Andrew Heaney","TEX",10,6,0,34,28,147.1,9.223958455981041,3.665149055356705,1.4049738045534035,0.3022670025188917,0.7688,0.400479616,0.132183908,92.53280238421314,4.153835596070932,4.55,4.660013687213316,4.583204430578332,1.3356610238552094,"Andrew Heaney",15423,571760
"Hunter Harvey","WSN",4,4,10,57,0,60.2,9.939555231264539,1.9285704180065522,1.0384609943112204,0.2534246575342466,0.7724,0.434210526,0.122807017,98.37629757785467,2.818679841701884,3.33,3.288006898352332,3.341431863089457,1.3326900005340576,"Hunter Harvey",15507,640451
"Brent Suter","COL",4,3,0,57,2,69.1,7.139426743139649,3.2451939741543856,0.3894232768985263,0.30097087378640774,0.6419,0.465346534,0.044776119,,3.3750017331205613,3.18,3.442539978944388,4.477751742102679,1.3292834050953388,"Brent Suter",13942,608718
"Pete Fairbanks","TBR",2,4,25,49,0,45.1,13.500009466626691,3.9705910195960854,0.5955886529394129,0.25842696629213485,0.786,0.488888888,0.111111111,99,2.5808841627374557,2.62,2.7035689077160114,2.82799242302077,1.3231500387191772,"Pete Fairbanks",17998,664126
"José Alvarado","PHI",0,2,10,42,0,41.1,13.935494588647803,3.9193578530571944,0.6532263088428658,0.3103448275862069,0.7534,0.539325842,0.136363636,99.05500030517578,1.7419368235809753,2.82,2.4082650378636044,2.3447270250606094,1.3213499784469604,"Jose Alvarado",17780,621237
"Tim Mayza","TOR",3,1,1,69,0,53.1,8.943755330893595,2.53125150874347,0.33750020116579604,0.3310344827586207,0.8842,0.58219178,0.071428571,,1.5187509052460821,3.43,2.598789491504198,2.979299999332498,1.3031799793243408,"Tim Mayza",15042,641835
"Caleb Ferguson","LAD",7,4,3,68,7,60.1,10.441982898300557,3.43093723801304,0.5966847370457461,0.36363636363636365,0.7271,0.49090909,0.09090909,95.87520946354914,3.43093723801304,3.79,3.337912762805155,3.6817942482701707,1.2946827299892902,"Caleb Ferguson",19349,657571
"Shawn Armstrong","TBR",1,0,0,39,6,52,9.346153846153847,1.9038461538461537,0.34615384615384615,0.25,0.8091,0.384057971,0.035714285,94.60484743403818,1.3846153846153846,2.65,2.5435014211214506,3.824035330919119,1.2779690027236938,"Shawn Armstrong",12857,542888
"Kevin Ginkel","ARI",9,1,4,60,0,65.1,9.642862397800117,3.1683690735628955,0.4132655313342907,0.24358974358974358,0.6796,0.503144654,0.056603773,95.72442434210527,2.4795931880057447,3.14,2.8570804821157805,3.6013824881479293,1.2779200077056885,"Kevin Ginkel",19876,656464
"J.P. France","HOU",11,6,0,24,23,136.1,6.6674818297188665,3.102689564324621,1.2542787600461234,0.28883495145631066,0.7668,0.427906976,0.118012422,93.04730917025013,3.8288509517197453,5,4.66335287639591,4.804109502281708,1.2590690329670906,"J.P. France",21212,641585
"Andrés Muñoz","SEA",4,7,13,52,0,49,12.306122448979592,4.040816326530612,0.3673469387755102,0.33043478260869563,0.7321,0.589743589,0.071428571,99.16863180350553,2.938775510204082,3,2.704019474496647,3.118180324593369,1.2548400163650513,"Andres Munoz",20373,662253
"MacKenzie Gore","WSN",7,10,0,27,27,136.1,9.96824007559723,3.76284559145061,1.7824005433187098,0.3092485549132948,0.7847,0.387533875,0.182432432,95.10109289617486,4.42299394082791,5.23,4.890740792783666,4.1110046012341614,1.254830002784729,"MacKenzie Gore",22201,669022
"Dustin May","LAD",4,1,0,9,9,48,6.375,3,0.1875,0.208955223880597,0.7237,0.451851851,0.021276595,97.55326436871859,2.625,3.4,3.2342065493265792,4.582281279812257,1.2299599647521973,"Dustin May",19716,669160
"Jordan Romano","TOR",5,7,36,59,0,59,10.983050847457626,3.6610169491525424,0.9152542372881356,0.2916666666666667,0.8232,0.364864864,0.089552238,96.70835508651551,2.8983050847457625,3.3,3.4584297131683868,4.013932177373919,1.2239400148391724,"Jordan Romano",16122,605447
"Julio Urías","LAD",11,8,0,21,21,117.1,8.974457299793986,1.8409143179064587,1.8409143179064587,0.2829581993569132,0.7472,0.370820668,0.161073825,92.8655462184874,4.602285794766146,4.18,4.686862129920492,4.127339954763585,1.222890019416809,"Julio Urias",14765,628711
"Tanner Houck","BOS",6,10,0,21,21,106,8.40566037735849,3.481132075471698,1.1886792452830188,0.297029702970297,0.6849,0.53015873,0.16091954,94.11591131036931,5.009433962264151,4.3,4.434285165678781,4.074301238442367,1.2104300260543823,"Tanner Houck",19879,656557
"JoJo Romero","STL",4,2,3,27,0,36.2,10.309081971357545,2.454543326513701,0.2454543326513701,0.3010752688172043,0.5959,0.591397849,0.055555555,95.30929457720588,3.6818149897705514,2.75,2.218677144798572,2.6757772710215932,1.2052899599075317,"JoJo Romero",19574,668941
"Evan Phillips","LAD",2,4,24,62,0,61.1,9.684787628333272,1.907609684368675,0.8804352389393884,0.2191780821917808,0.7675,0.426666666,0.109090909,96.47359989466293,2.0543488908585728,3.14,3.1572137449999804,3.368100980279807,1.1997900009155273,"Evan Phillips",17734,623465
"Justin Lawrence","COL",4,7,11,69,0,75,9.36,4.32,0.6,0.3,0.703,0.485,0.080645161,,3.72,3.74,3.761706549326579,4.261811626752218,1.1992599964141846,"Justin Lawrence",17639,664875
"Kyle Freeland","COL",6,14,0,29,29,155.2,5.43467761010246,2.428260208769184,1.676655858435865,0.30919765166340507,0.7075,0.399624765,0.136792452,89.03747306034482,5.029967575307595,5.74,5.297861963053036,5.127696285742684,1.1959600448608398,"Kyle Freeland",16256,607536
"Kevin Kelly","TBR",5,2,1,57,0,67,7.522388059701493,2.014925373134328,0.26865671641791045,0.26424870466321243,0.6782,0.476923076,0.03125,91.8012466430664,3.08955223880597,3.38,3.0908607781823005,4.282123265337589,1.1902400255203247,"Kevin Kelly",25679,687330
"Joel Payamps","MIL",7,5,3,69,0,70.2,9.80659883274641,2.1650932487881684,1.0188674111944322,0.2722222222222222,0.8112,0.459459459,0.114285714,95.46782438858696,2.5471685279860807,3.23,3.4814548629253417,3.647511913273166,1.1858500242233276,"Joel Payamps",14332,606303
"Griffin Jax","MIN",6,10,4,71,0,65.1,9.367352043577258,2.6173483651171745,0.6887758855571512,0.29775280898876405,0.6892,0.555555555,0.094339622,96.51875,3.857144959120047,2.88,3.2244276210795944,3.570770226567612,1.1776599884033203,"Griffin Jax",20253,643377
"David Robertson","- - -",6,6,18,62,0,65.1,10.744903501003476,3.4438793272447037,0.964286211628517,0.2948717948717949,0.7444,0.43125,0.104477611,,3.0306138079753393,3.23,3.5458563591827983,3.8485296589861906,1.1684329807758331,"David Robertson",8241,502085
"Sam Moll","- - -",2,3,1,70,1,62.1,9.818187125750839,4.331553143713606,0.28877020958090704,0.2795031055900621,0.7635,0.512345679,0.038461538,94.15702262173694,3.032087200599524,2.86,3.2710826720810737,4.233238566184735,1.1640937998890877,"Sam Moll",14874,594580
"Will Vest","DET",2,1,2,48,4,48.1,10.427578611345414,2.420687891919471,0.5586202827506472,0.29133858267716534,0.7172,0.449612403,0.063829787,95.38250366210937,2.9793081746701184,3.02,2.5515921191961337,3.3524381647480945,1.1569379419088364,"Will Vest",19769,676684
"Emilio Pagán","MIN",5,2,1,66,1,69.1,8.437504332801403,2.725962938289684,0.6490387948308771,0.22099447513812154,0.6833,0.315217391,0.053191489,95.79253993353345,2.9855784562220347,3.61,3.2694629669894875,4.5735286480910124,1.1481978949159384,"Emilio Pagan",14771,641941
"Chris Stratton","- - -",2,1,1,64,0,82.2,8.81854499595973,2.721773146901151,0.8709674070083684,0.2747747747747748,0.6722,0.385964912,0.076923076,93.15661951013513,3.9193533315376574,3.66,3.533265582120919,4.355225386471324,1.1465310603380203,"Chris Stratton",13761,608717
"Tyler Anderson","LAA",6,6,0,27,25,141,7.595744680851064,4.085106382978723,1.2765957446808511,0.30071599045346065,0.672,0.309468822,0.096153846,90.16308701300936,5.425531914893617,5.06,4.921706549326579,5.51672361725611,1.1442888379096985,"Tyler Anderson",12880,542881
"Dylan Floro","- - -",5,6,7,62,0,56.2,9.211759538224424,2.6999984853416414,0.4764703209426426,0.40119760479041916,0.6527,0.544378698,0.085714285,92.34647623697917,4.7647032094264254,3.38,2.9550400509552857,3.287993135969357,1.1438540071249008,"Dylan Floro",13394,571670
"Ryan Brasier","- - -",3,0,2,59,0,59.2,8.446922873958997,2.8659202608075165,0.4525137253906605,0.2484076433121019,0.6689,0.4375,0.053571428,96.00300007038288,3.01675816927107,3.5,3.137721509410482,4.0358399690595625,1.129938069730997,"Ryan Brasier",5615,518489
"Gavin Williams","CLE",3,5,0,16,16,82,8.890243902439025,4.060975609756097,0.8780487804878049,0.26976744186046514,0.7829,0.381165919,0.091954022,95.79152746088657,3.292682926829268,4.16,4.047722809489181,4.533597245012842,1.1271699666976929,"Gavin Williams",30122,668909
"Will Smith","TEX",2,7,22,60,0,57.1,8.633725717303763,2.668606130802981,0.7848841561185239,0.26174496644295303,0.5556,0.296052631,0.069444444,92.36339169456845,4.395351274263733,3.28,3.3596911034757153,4.302274358125329,1.1270699501037598,"Will Smith",8048,519293
"Craig Kimbrel","PHI",8,6,23,71,0,69,12.26086956521739,3.652173913043478,1.3043478260869565,0.23943661971830985,0.7742,0.335526315,0.144927536,95.95662715517241,3.260869565217391,3.28,3.8057645203410715,3.575059465567271,1.1268399953842163,"Craig Kimbrel",6655,518886
"Ian Hamilton","NYY",3,2,2,39,3,58,10.706896551724139,4.0344827586206895,0.3103448275862069,0.30935251798561153,0.7725,0.553191489,0.064516129,96.34151785714286,2.6379310344827585,3.53,2.8240053999012917,3.259418165478213,1.1166583523154259,"Ian Hamilton",19261,641656
"Sean Manaea","SFG",7,6,1,37,10,117.2,9.790365626963103,3.212463721347268,1.0708212404490893,0.2931596091205212,0.6399,0.408805031,0.118644067,93.5736040950129,4.436259424717656,4.18,3.9009320594387282,4.012226455289562,1.1164800226688385,"Sean Manaea",15873,640455
"Jordan Hicks","- - -",3,9,12,65,0,65.2,11.10151746841011,4.3857846788780686,0.5482230848597586,0.3231707317073171,0.7208,0.583333333,0.108108108,100.34241943359375,3.289338509158551,3.3,3.2245830446121477,3.3642894424764958,1.113330990076065,"Jordan Hicks",19618,663855
"Justin Topa","SEA",5,4,3,75,0,69,7.956521739130435,2.347826086956522,0.5217391304347826,0.29533678756476683,0.733,0.567010309,0.083333333,,2.608695652173913,2.93,3.1535906072975934,3.5501259693201037,1.102720022201538,"Justin Topa",15145,623437
"Colin Poche","TBR",12,3,1,66,0,60.2,9.049445807569207,3.560437694781327,0.5934062824635545,0.24358974358974358,0.8143,0.339743589,0.052631578,92.66649823797678,2.2252735592383295,2.73,3.3374574218909614,4.5515472522110105,1.0939099788665771,"Colin Poche",19403,621363
"Zack Littell","- - -",3,6,0,28,14,90,7.400000156826446,1.2000000254313157,1.3000000275505919,0.29347826086956524,0.7298,0.425087108,0.119266055,94.13161204268293,4.100000086890328,4.18,4.021706565574364,4.146322877884611,1.093449612148106,"Zack Littell",15823,641793
"Kenley Jansen","BOS",3,6,29,51,0,44.2,10.477604483416199,3.42537069650145,1.00746196955925,0.3125,0.7308,0.226086956,0.076923076,,3.6268630904132997,3.25,3.658024670483612,4.608798759991462,1.0901800394058228,"Kenley Jansen",3096,445276
"Sam Hentges","CLE",3,2,0,56,0,52.1,9.63057909836684,3.0955432816179127,0.3439492535131014,0.3469387755102041,0.6891,0.587837837,0.074074074,95.72986577181209,3.611467161887565,4.16,2.6435745430810655,2.9997632066752953,1.0737199783325195,"Sam Hentges",18548,656529
"Zack Thompson","STL",5,7,0,25,9,66.1,9.768848902663468,3.391961424535926,1.0854276558514964,0.3388888888888889,0.7193,0.440217391,0.13114754,93.85246609201113,4.477389080387423,4.58,3.8731306311309033,3.8257114308786386,1.070582002401352,"Zack Thompson",25918,668868
"Zack Greinke","KCR",2,15,0,30,27,142.1,6.133490913422463,1.454332896997079,1.580796627170738,0.29954954954954954,0.6867,0.431330472,0.147928994,89.71715267038182,5.058549206946362,5.06,4.744501593594119,4.424243739166324,1.0650296043240814,"Zack Greinke",1943,425844
"Ryan Pressly","HOU",4,5,31,65,0,65.1,10.193883106245838,2.204082833782884,1.102041416891442,0.27218934911242604,0.6355,0.548022598,0.148148148,94.6621482818725,3.5816346048971863,3.61,3.3621827981910246,3.136892738841115,1.064210057258606,"Ryan Pressly",7005,519151
"Wade Miley","MIL",9,4,0,23,23,120.1,5.908603615949925,2.842113131722749,1.1966792133569468,0.2344632768361582,0.8163,0.462809917,0.116788321,90.47651933701657,3.1412829350619855,4.36,4.692716993151244,4.846534728076909,1.0590200424194336,"Wade Miley",8779,489119
"David Peterson","NYM",3,8,0,27,21,111,10.378378378378379,4.054054054054054,1.2972972972972974,0.3698630136986301,0.736,0.546052631,0.210526315,92.87218182786067,5.027027027027027,4.96,4.336120963740994,3.594272509995882,1.046545997262001,"David Peterson",20302,656849
